,Date,Emissions,Energy,Intensity,Region
31417,2013-04-11,444276.430827,503415.825977,0.8825,NEM
31418,2013-04-11,149276.768366,164363.948319,0.9082,NSW1
31419,2013-04-11,117157.938776,140214.851447,0.8356,QLD1
31420,2013-04-11,14082.8667616,25423.296792,0.5539,SA1
31421,2013-04-11,,,,SNOWY1
31422,2013-04-11,2090.05236554,36572.139971,0.0571,TAS1
31423,2013-04-11,161668.804558,136841.589448,1.1814,VIC1
31424,2013-04-12,441094.21986,505236.738304,0.873,NEM
31425,2013-04-12,143533.836973,161646.717331,0.8879,NSW1
31426,2013-04-12,117264.707222,140670.206147,0.8336,QLD1
31427,2013-04-12,15988.3033878,25793.191699,0.6199,SA1
31428,2013-04-12,,,,SNOWY1
31429,2013-04-12,2090.09546663,37893.147179,0.0552,TAS1
31430,2013-04-12,162217.27681,139233.475948,1.1651,VIC1
31431,2013-04-13,416754.38555,464056.841812,0.8981,NEM
31432,2013-04-13,132150.470159,140719.787701,0.9391,NSW1
31433,2013-04-13,112221.084141,133031.947828,0.8436,QLD1
31434,2013-04-13,10405.3168763,25479.837875,0.4084,SA1
31435,2013-04-13,,,,SNOWY1
31436,2013-04-13,2081.7874932,33502.355693,0.0621,TAS1
31437,2013-04-13,159895.72688,131322.912715,1.2176,VIC1
31438,2013-04-14,415413.548038,448388.667141,0.9265,NEM
31439,2013-04-14,127597.339308,136618.897381,0.934,NSW1
31440,2013-04-14,111321.308938,131878.678432,0.8441,QLD1
31441,2013-04-14,11058.5172223,18262.8894471,0.6055,SA1
31442,2013-04-14,,,,SNOWY1
31443,2013-04-14,2088.82510871,33810.497855,0.0618,TAS1
31444,2013-04-14,163347.557461,127817.704026,1.278,VIC1
31445,2013-04-15,443402.103261,504772.508921,0.8784,NEM
31446,2013-04-15,141835.276862,158804.832826,0.8931,NSW1
31447,2013-04-15,120401.585767,142530.550632,0.8447,QLD1
31448,2013-04-15,13937.1863406,20718.058972,0.6727,SA1
31449,2013-04-15,,,,SNOWY1
31450,2013-04-15,2088.36821143,34598.753463,0.0604,TAS1
31451,2013-04-15,165139.68608,148120.313028,1.1149,VIC1
31452,2013-04-16,443216.774453,507748.567034,0.8729,NEM
31453,2013-04-16,153677.971412,169808.587205,0.905,NSW1
31454,2013-04-16,118456.871841,141554.049218,0.8368,QLD1
31455,2013-04-16,14224.8465704,22039.162449,0.6454,SA1
31456,2013-04-16,,,,SNOWY1
31457,2013-04-16,2087.2607954,37569.602719,0.0556,TAS1
31458,2013-04-16,154769.823834,136777.165443,1.1315,VIC1
31459,2013-04-17,445867.553634,502694.356817,0.887,NEM
31460,2013-04-17,149257.939713,161381.937036,0.9249,NSW1
31461,2013-04-17,117091.863095,141095.097868,0.8299,QLD1
31462,2013-04-17,13015.2846533,22732.378109,0.5725,SA1
31463,2013-04-17,,,,SNOWY1
31464,2013-04-17,2046.27702082,37972.730574,0.0539,TAS1
31465,2013-04-17,164456.189151,139512.21323,1.1788,VIC1
31466,2013-04-18,434000.641578,507763.720292,0.8547,NEM
31467,2013-04-18,146098.190738,162072.143407,0.9014,NSW1
31468,2013-04-18,118018.425027,141155.888063,0.8361,QLD1
31469,2013-04-18,12307.2546637,28246.310332,0.4357,SA1
31470,2013-04-18,,,,SNOWY1
31471,2013-04-18,2089.02232929,39014.09826,0.0535,TAS1
31472,2013-04-18,155487.74882,137275.28023,1.1327,VIC1
31473,2013-04-19,424221.118145,499467.9515,0.8493,NEM
31474,2013-04-19,148784.869952,161268.212228,0.9226,NSW1
31475,2013-04-19,115293.280216,136394.282082,0.8453,QLD1
31476,2013-04-19,10104.3575227,29862.818621,0.3384,SA1
31477,2013-04-19,,,,SNOWY1
31478,2013-04-19,2087.04317605,38393.496092,0.0544,TAS1
31479,2013-04-19,147951.567278,133549.142477,1.1078,VIC1
31480,2013-04-20,411634.054885,465177.678036,0.8849,NEM
31481,2013-04-20,140955.999431,152940.380888,0.9216,NSW1
31482,2013-04-20,111735.183365,130889.958787,0.8537,QLD1
31483,2013-04-20,7838.75869164,22631.5404,0.3464,SA1
31484,2013-04-20,,,,SNOWY1
31485,2013-04-20,2081.58662244,36169.443224,0.0576,TAS1
31486,2013-04-20,149022.526776,122546.354737,1.2161,VIC1
31487,2013-04-21,395748.714998,450951.483228,0.8776,NEM
31488,2013-04-21,131512.942608,140053.732739,0.939,NSW1
31489,2013-04-21,109636.48507,128671.013968,0.8521,QLD1
31490,2013-04-21,6905.92686772,29492.462317,0.2342,SA1
31491,2013-04-21,,,,SNOWY1
31492,2013-04-21,2085.32667348,30178.727653,0.0691,TAS1
31493,2013-04-21,145608.033778,122555.546551,1.1881,VIC1
31494,2013-04-22,424359.514798,503753.936675,0.8424,NEM
31495,2013-04-22,146432.954407,163548.136636,0.8954,NSW1
31496,2013-04-22,117230.379485,138804.450142,0.8446,QLD1
31497,2013-04-22,7303.16210483,26893.978906,0.2716,SA1
31498,2013-04-22,,,,SNOWY1
31499,2013-04-22,2093.61520758,36457.184572,0.0574,TAS1
31500,2013-04-22,151299.403594,138050.186418,1.096,VIC1
31501,2013-04-23,441055.7666,507908.504454,0.8684,NEM
31502,2013-04-23,145692.399218,164093.590365,0.8879,NSW1
31503,2013-04-23,118272.284125,140723.26909,0.8405,QLD1
31504,2013-04-23,11710.2369067,20528.871633,0.5704,SA1
31505,2013-04-23,,,,SNOWY1
31506,2013-04-23,2106.51323309,38611.343076,0.0546,TAS1
31507,2013-04-23,163274.333117,143951.43029,1.1342,VIC1
31508,2013-04-24,448826.895016,503886.250818,0.8907,NEM
31509,2013-04-24,152066.966574,162882.013913,0.9336,NSW1
31510,2013-04-24,117364.404961,139183.485391,0.8432,QLD1
31511,2013-04-24,11425.8167484,20186.702163,0.566,SA1
31512,2013-04-24,,,,SNOWY1
31513,2013-04-24,2153.9175262,39117.219505,0.0551,TAS1
31514,2013-04-24,165815.789206,142516.829846,1.1635,VIC1
31515,2013-04-25,406499.444509,453599.05253,0.8962,NEM
31516,2013-04-25,133471.326089,143585.478191,0.9296,NSW1
31517,2013-04-25,109318.55479,126120.905869,0.8668,QLD1
31518,2013-04-25,7986.08405571,21158.089599,0.3774,SA1
31519,2013-04-25,,,,SNOWY1
31520,2013-04-25,2089.71561202,36238.700045,0.0577,TAS1
31521,2013-04-25,153633.763962,126495.878826,1.2145,VIC1
31522,2013-04-26,431931.976862,484340.811541,0.8918,NEM
31523,2013-04-26,141185.217877,153476.645619,0.9199,NSW1
31524,2013-04-26,117363.841291,137415.441174,0.8541,QLD1
31525,2013-04-26,10573.9180666,20762.833551,0.5093,SA1
31526,2013-04-26,,,,SNOWY1
31527,2013-04-26,2090.06516974,38398.548096,0.0544,TAS1
31528,2013-04-26,160718.934457,134287.343101,1.1968,VIC1
31529,2013-04-27,382761.720219,449885.47689,0.8508,NEM
31530,2013-04-27,126409.422938,136554.044374,0.9257,NSW1
31531,2013-04-27,110779.535375,130479.515934,0.849,QLD1
31532,2013-04-27,5757.90280346,30769.997035,0.1871,SA1
31533,2013-04-27,,,,SNOWY1
31534,2013-04-27,2082.48298494,33507.212895,0.0622,TAS1
31535,2013-04-27,137732.376118,118574.706652,1.1616,VIC1
31536,2013-04-28,399319.536365,444036.292505,0.8993,NEM
31537,2013-04-28,124188.377303,137894.346869,0.9006,NSW1
31538,2013-04-28,109559.411781,128168.174743,0.8548,QLD1
31539,2013-04-28,7806.24677841,18813.484863,0.4149,SA1
31540,2013-04-28,,,,SNOWY1
31541,2013-04-28,2082.24983901,36086.322906,0.0577,TAS1
31542,2013-04-28,155683.250664,123073.963124,1.265,VIC1
31543,2013-04-29,457704.516721,505617.335418,0.9052,NEM
31544,2013-04-29,146143.99988,164273.106081,0.8896,NSW1
31545,2013-04-29,121370.39284,139957.482391,0.8672,QLD1
31546,2013-04-29,12964.04192,20496.785529,0.6325,SA1
31547,2013-04-29,,,,SNOWY1
31548,2013-04-29,2087.27607208,39199.496811,0.0532,TAS1
31549,2013-04-29,175138.806008,141690.464606,1.2361,VIC1
31550,2013-04-30,465944.856787,514358.795114,0.9059,NEM
31551,2013-04-30,152500.125419,168888.850232,0.903,NSW1
31552,2013-04-30,121270.382304,139535.9609,0.8691,QLD1
31553,2013-04-30,13116.2548504,21313.551163,0.6154,SA1
31554,2013-04-30,,,,SNOWY1
31555,2013-04-30,2083.36982651,40242.188616,0.0518,TAS1
31556,2013-04-30,176974.724387,144378.244203,1.2258,VIC1
31557,2013-05-01,460292.556329,516141.146081,0.8918,NEM
31558,2013-05-01,147706.970307,166693.384149,0.8861,NSW1
31559,2013-05-01,119455.552306,137234.494488,0.8704,QLD1
31560,2013-05-01,10045.0351083,23508.699365,0.4273,SA1
31561,2013-05-01,,,,SNOWY1
31562,2013-05-01,2015.85460062,40471.437667,0.0498,TAS1
31563,2013-05-01,181069.144007,148233.130412,1.2215,VIC1
31564,2013-05-02,450644.336578,513230.450651,0.8781,NEM
31565,2013-05-02,148850.403815,164518.433561,0.9048,NSW1
31566,2013-05-02,119689.382601,139280.688012,0.8593,QLD1
31567,2013-05-02,7158.47040188,27586.539239,0.2595,SA1
31568,2013-05-02,,,,SNOWY1
31569,2013-05-02,1290.87677573,39587.17397,0.0326,TAS1
31570,2013-05-02,173655.202984,142257.615869,1.2207,VIC1
31571,2013-05-03,435097.305657,507166.139926,0.8579,NEM
31572,2013-05-03,148803.081214,163701.069787,0.909,NSW1
31573,2013-05-03,118471.25387,139056.461836,0.852,QLD1
31574,2013-05-03,7242.0470044,30387.773707,0.2383,SA1
31575,2013-05-03,,,,SNOWY1
31576,2013-05-03,29.75916085,36691.320426,0.0008,TAS1
31577,2013-05-03,160551.164408,137329.51417,1.1691,VIC1
31578,2013-05-04,422021.688191,468284.980984,0.9012,NEM
31579,2013-05-04,144751.732729,152379.435632,0.9499,NSW1
31580,2013-05-04,113163.713395,131157.933483,0.8628,QLD1
31581,2013-05-04,7221.74766187,22822.971418,0.3164,SA1
31582,2013-05-04,,,,SNOWY1
31583,2013-05-04,36.83488159,37072.081262,0.001,TAS1
31584,2013-05-04,156847.659524,124852.559189,1.2563,VIC1
31585,2013-05-05,419951.455026,461338.05146,0.9103,NEM
31586,2013-05-05,143469.408955,148206.22865,0.968,NSW1
31587,2013-05-05,110056.266395,128320.675537,0.8577,QLD1
31588,2013-05-05,6880.76214214,22452.55262,0.3065,SA1
31589,2013-05-05,,,,SNOWY1
31590,2013-05-05,2.28142512,39335.605577,0.0001,TAS1
31591,2013-05-05,159542.736109,123022.989076,1.2969,VIC1
31592,2013-05-06,458468.961429,516116.659725,0.8883,NEM
31593,2013-05-06,168861.928303,174242.644148,0.9691,NSW1
31594,2013-05-06,119659.292333,139028.762092,0.8607,QLD1
31595,2013-05-06,10614.414475,25563.035014,0.4152,SA1
31596,2013-05-06,,,,SNOWY1
31597,2013-05-06,649.75124096,37798.943809,0.0172,TAS1
31598,2013-05-06,158683.575077,139483.274662,1.1377,VIC1
31599,2013-05-07,455618.736777,518219.121435,0.8792,NEM
31600,2013-05-07,157618.010678,169712.771687,0.9287,NSW1
31601,2013-05-07,118175.370709,139579.61037,0.8467,QLD1
31602,2013-05-07,11218.6009756,24453.930063,0.4588,SA1
31603,2013-05-07,,,,SNOWY1
31604,2013-05-07,2.26152912,38064.187351,0.0001,TAS1
31605,2013-05-07,168604.492885,146408.621964,1.1516,VIC1
31606,2013-05-08,449913.288979,511910.72041,0.8789,NEM
31607,2013-05-08,144999.581939,156819.924335,0.9246,NSW1
31608,2013-05-08,117088.850441,140624.674668,0.8326,QLD1
31609,2013-05-08,10662.5873182,29572.448284,0.3606,SA1
31610,2013-05-08,,,,SNOWY1
31611,2013-05-08,31.01375988,37494.367501,0.0008,TAS1
31612,2013-05-08,177131.255521,147399.305621,1.2017,VIC1
31613,2013-05-09,445440.340674,509338.947075,0.8745,NEM
31614,2013-05-09,153209.509331,157655.398933,0.9718,NSW1
31615,2013-05-09,117523.371077,142471.639845,0.8249,QLD1
31616,2013-05-09,10716.5365306,32357.821479,0.3312,SA1
31617,2013-05-09,,,,SNOWY1
31618,2013-05-09,2.22885546,37290.322989,0.0001,TAS1
31619,2013-05-09,163988.694881,139563.763829,1.175,VIC1
31620,2013-05-10,446145.69242,505981.164024,0.8817,NEM
31621,2013-05-10,152496.493832,161716.910837,0.943,NSW1
31622,2013-05-10,116071.180176,138902.074688,0.8356,QLD1
31623,2013-05-10,8408.69741379,29981.286601,0.2805,SA1
31624,2013-05-10,,,,SNOWY1
31625,2013-05-10,2.31790482,37783.85982,0.0001,TAS1
31626,2013-05-10,169167.003094,137597.032078,1.2294,VIC1
31627,2013-05-11,402984.373688,464410.360773,0.8677,NEM
31628,2013-05-11,140635.995609,146592.714151,0.9594,NSW1
31629,2013-05-11,109803.677728,131230.972253,0.8367,QLD1
31630,2013-05-11,7721.1468178,28265.944845,0.2732,SA1
31631,2013-05-11,,,,SNOWY1
31632,2013-05-11,2.36159412,35404.485194,0.0001,TAS1
31633,2013-05-11,144821.191939,122916.24433,1.1782,VIC1
31634,2013-05-12,398789.532614,449664.258583,0.8869,NEM
31635,2013-05-12,137412.341271,142384.476665,0.9651,NSW1
31636,2013-05-12,106416.405103,126717.051174,0.8398,QLD1
31637,2013-05-12,7529.1620064,24383.002738,0.3088,SA1
31638,2013-05-12,,,,SNOWY1
31639,2013-05-12,2.36238354,36128.934319,0.0001,TAS1
31640,2013-05-12,147429.26185,120050.793687,1.2281,VIC1
31641,2013-05-13,435721.676247,512306.474588,0.8505,NEM
31642,2013-05-13,169352.496465,176857.543791,0.9576,NSW1
31643,2013-05-13,118150.936364,139355.823402,0.8478,QLD1
31644,2013-05-13,9611.43572565,28482.117644,0.3375,SA1
31645,2013-05-13,,,,SNOWY1
31646,2013-05-13,228.08058874,39349.293027,0.0058,TAS1
31647,2013-05-13,138378.727103,128261.696724,1.0789,VIC1
31648,2013-05-14,434784.90361,520282.801765,0.8357,NEM
31649,2013-05-14,165474.879773,177010.479363,0.9348,NSW1
31650,2013-05-14,115070.948646,136500.479595,0.843,QLD1
31651,2013-05-14,8720.40291535,28415.497089,0.3069,SA1
31652,2013-05-14,,,,SNOWY1
31653,2013-05-14,2.09508108,40506.700876,0.0001,TAS1
31654,2013-05-14,145516.577195,137849.644842,1.0556,VIC1
31655,2013-05-15,435825.459477,521016.227737,0.8365,NEM
31656,2013-05-15,163964.565706,174400.070173,0.9402,NSW1
31657,2013-05-15,115293.891281,137922.134163,0.8359,QLD1
31658,2013-05-15,10834.3139321,28847.86116,0.3756,SA1
31659,2013-05-15,,,,SNOWY1
31660,2013-05-15,148.69630123,40320.109747,0.0037,TAS1
31661,2013-05-15,145583.992257,139526.052494,1.0434,VIC1
31662,2013-05-16,446490.815109,526874.722379,0.8474,NEM
31663,2013-05-16,163010.897656,179395.828801,0.9087,NSW1
31664,2013-05-16,118579.390801,140835.298814,0.842,QLD1
31665,2013-05-16,15304.1609273,26293.2529565,0.5821,SA1
31666,2013-05-16,,,,SNOWY1
31667,2013-05-16,178.94831012,39963.809313,0.0045,TAS1
31668,2013-05-16,149417.417415,140386.532495,1.0643,VIC1
31669,2013-05-17,465564.616318,521337.402539,0.893,NEM
31670,2013-05-17,167198.301922,174663.450823,0.9573,NSW1
31671,2013-05-17,118549.967014,141500.020044,0.8378,QLD1
31672,2013-05-17,19274.7859959,26356.75306,0.7313,SA1
31673,2013-05-17,,,,SNOWY1
31674,2013-05-17,1464.76971558,40821.311455,0.0359,TAS1
31675,2013-05-17,159076.791671,137995.867157,1.1528,VIC1
31676,2013-05-18,445995.944165,483784.046177,0.9219,NEM
31677,2013-05-18,157663.881497,163609.803812,0.9637,NSW1
31678,2013-05-18,112500.396576,132398.827813,0.8497,QLD1
31679,2013-05-18,16547.9795865,23049.886728,0.7179,SA1
31680,2013-05-18,,,,SNOWY1
31681,2013-05-18,1873.96931819,38556.283697,0.0486,TAS1
31682,2013-05-18,157409.717187,126169.244127,1.2476,VIC1
31683,2013-05-19,426246.208926,473520.637598,0.9002,NEM
31684,2013-05-19,153247.65663,159722.146571,0.9595,NSW1
31685,2013-05-19,111143.187807,129693.675394,0.857,QLD1
31686,2013-05-19,11533.9579739,25066.602148,0.4601,SA1
31687,2013-05-19,,,,SNOWY1
31688,2013-05-19,1971.10228817,41388.869415,0.0476,TAS1
31689,2013-05-19,148350.304227,117649.34407,1.261,VIC1
31690,2013-05-20,471563.984477,535049.629234,0.8813,NEM
31691,2013-05-20,171410.688429,181136.07519,0.9463,NSW1
31692,2013-05-20,118818.263188,140512.713182,0.8456,QLD1
31693,2013-05-20,11885.3380345,26008.786722,0.457,SA1
31694,2013-05-20,,,,SNOWY1
31695,2013-05-20,1803.28096317,43935.585277,0.041,TAS1
31696,2013-05-20,167646.413862,143456.468863,1.1686,VIC1
31697,2013-05-21,458030.699726,533375.680493,0.8587,NEM
31698,2013-05-21,167351.356064,186390.451861,0.8979,NSW1
31699,2013-05-21,115726.956167,138987.137698,0.8326,QLD1
31700,2013-05-21,10499.0113242,26820.6639803,0.3915,SA1
31701,2013-05-21,,,,SNOWY1
31702,2013-05-21,1829.12170132,40220.639092,0.0455,TAS1
31703,2013-05-21,162624.25447,140956.787862,1.1537,VIC1
31704,2013-05-22,474699.627888,550822.104013,0.8618,NEM
31705,2013-05-22,178292.322847,194559.747443,0.9164,NSW1
31706,2013-05-22,118781.117517,144170.747988,0.8239,QLD1
31707,2013-05-22,15113.736048,28306.680608,0.5339,SA1
31708,2013-05-22,,,,SNOWY1
31709,2013-05-22,1785.70897266,40517.694741,0.0441,TAS1
31710,2013-05-22,160726.742503,143267.233233,1.1219,VIC1
31711,2013-05-23,456455.616419,535503.325728,0.8524,NEM
31712,2013-05-23,171464.985629,190675.680436,0.8992,NSW1
31713,2013-05-23,115978.132359,138760.982323,0.8358,QLD1
31714,2013-05-23,12826.4841679,27688.697838,0.4632,SA1
31715,2013-05-23,,,,SNOWY1
31716,2013-05-23,2087.39178528,39161.979241,0.0533,TAS1
31717,2013-05-23,154098.622478,139215.98589,1.1069,VIC1
31718,2013-05-24,480615.576674,534963.787899,0.8984,NEM
31719,2013-05-24,181971.945477,192979.519997,0.943,NSW1
31720,2013-05-24,115353.971852,136197.382739,0.847,QLD1
31721,2013-05-24,17396.984145,27129.418711,0.6413,SA1
31722,2013-05-24,,,,SNOWY1
31723,2013-05-24,2112.89243196,35838.794478,0.059,TAS1
31724,2013-05-24,163779.782767,142818.671975,1.1468,VIC1
31725,2013-05-25,446718.213403,482274.18905,0.9263,NEM
31726,2013-05-25,162586.965684,172231.786248,0.944,NSW1
31727,2013-05-25,111729.012937,128793.352013,0.8675,QLD1
31728,2013-05-25,14586.559633,23666.6446215,0.6163,SA1
31729,2013-05-25,,,,SNOWY1
31730,2013-05-25,1918.36823869,28630.13336,0.067,TAS1
31731,2013-05-25,155897.306909,128952.272808,1.209,VIC1
31732,2013-05-26,440753.873442,475432.292027,0.9271,NEM
31733,2013-05-26,163694.193899,172001.204993,0.9517,NSW1
31734,2013-05-26,110406.607877,128171.061784,0.8614,QLD1
31735,2013-05-26,13924.3236729,21827.3469772,0.6379,SA1
31736,2013-05-26,,,,SNOWY1
31737,2013-05-26,2013.10924292,28742.69757,0.07,TAS1
31738,2013-05-26,150715.638749,124689.980703,1.2087,VIC1
31739,2013-05-27,468297.885098,534038.626185,0.8769,NEM
31740,2013-05-27,179066.922411,198415.33073,0.9025,NSW1
31741,2013-05-27,117929.069819,137871.852257,0.8554,QLD1
31742,2013-05-27,16627.6085352,27841.249179,0.5972,SA1
31743,2013-05-27,,,,SNOWY1
31744,2013-05-27,2086.86516795,31680.315665,0.0659,TAS1
31745,2013-05-27,152587.419164,138229.878354,1.1039,VIC1
31746,2013-05-28,475135.562331,536667.305908,0.8853,NEM
31747,2013-05-28,177594.344666,195473.023599,0.9085,NSW1
31748,2013-05-28,118952.202898,139879.167889,0.8504,QLD1
31749,2013-05-28,15715.3906865,28285.714366,0.5556,SA1
31750,2013-05-28,,,,SNOWY1
31751,2013-05-28,2066.26824671,31760.148921,0.0651,TAS1
31752,2013-05-28,160807.355833,141269.251133,1.1383,VIC1
31753,2013-05-29,467478.90983,527780.35103,0.8857,NEM
31754,2013-05-29,176747.014583,188361.125639,0.9383,NSW1
31755,2013-05-29,115317.436357,135436.864901,0.8514,QLD1
31756,2013-05-29,12699.9509699,29672.616071,0.428,SA1
31757,2013-05-29,,,,SNOWY1
31758,2013-05-29,2088.70855833,31126.554491,0.0671,TAS1
31759,2013-05-29,160625.799362,143183.189928,1.1218,VIC1
31760,2013-05-30,466344.879607,528190.171891,0.8829,NEM
31761,2013-05-30,176384.511073,187856.958327,0.9389,NSW1
31762,2013-05-30,115009.978915,135344.02212,0.8498,QLD1
31763,2013-05-30,10802.0187989,30159.263979,0.3582,SA1
31764,2013-05-30,,,,SNOWY1
31765,2013-05-30,1968.62949225,29910.878645,0.0658,TAS1
31766,2013-05-30,162179.741328,144919.04882,1.1191,VIC1
31767,2013-05-31,462870.692078,517818.533506,0.8939,NEM
31768,2013-05-31,167370.967457,175841.643513,0.9518,NSW1
31769,2013-05-31,116024.502752,136211.03134,0.8518,QLD1
31770,2013-05-31,13849.1212475,32744.510078,0.4229,SA1
31771,2013-05-31,,,,SNOWY1
31772,2013-05-31,1997.01622401,29074.74689,0.0687,TAS1
31773,2013-05-31,163629.084397,143946.601685,1.1367,VIC1
31774,2013-06-01,440708.7164,484034.87735,0.9105,NEM
31775,2013-06-01,154149.956636,164926.530608,0.9347,NSW1
31776,2013-06-01,107822.301408,125160.999785,0.8615,QLD1
31777,2013-06-01,12842.4878958,33067.019573,0.3884,SA1
31778,2013-06-01,,,,SNOWY1
31779,2013-06-01,1770.5042536,31063.193916,0.057,TAS1
31780,2013-06-01,164123.466206,129817.133468,1.2643,VIC1
31781,2013-06-02,445116.174924,482872.97607,0.9218,NEM
31782,2013-06-02,159184.522486,167334.090546,0.9513,NSW1
31783,2013-06-02,108622.282736,125395.601562,0.8662,QLD1
31784,2013-06-02,14502.9439075,27721.640439,0.5232,SA1
31785,2013-06-02,,,,SNOWY1
31786,2013-06-02,1805.69859464,32882.010958,0.0549,TAS1
31787,2013-06-02,161000.727199,129539.632565,1.2429,VIC1
31788,2013-06-03,481327.812678,535013.424777,0.8997,NEM
31789,2013-06-03,173616.145752,185282.368787,0.937,NSW1
31790,2013-06-03,114948.687978,134481.789719,0.8548,QLD1
31791,2013-06-03,21631.0532169,27903.765706,0.7752,SA1
31792,2013-06-03,,,,SNOWY1
31793,2013-06-03,1805.13241112,39671.353587,0.0455,TAS1
31794,2013-06-03,169326.79332,147674.146978,1.1466,VIC1
31795,2013-06-04,479551.463976,536347.8902,0.8941,NEM
31796,2013-06-04,173649.394621,184969.68,0.9388,NSW1
31797,2013-06-04,117327.085717,138866.33621,0.8449,QLD1
31798,2013-06-04,20274.6997085,29694.568516,0.6828,SA1
31799,2013-06-04,,,,SNOWY1
31800,2013-06-04,1805.77298173,38236.741382,0.0472,TAS1
31801,2013-06-04,166494.510948,144580.564092,1.1516,VIC1
31802,2013-06-05,475538.771808,541102.964101,0.8788,NEM
31803,2013-06-05,177039.183232,184906.734894,0.9575,NSW1
31804,2013-06-05,114187.42376,136629.319728,0.8357,QLD1
31805,2013-06-05,16705.8097895,32500.8900538,0.514,SA1
31806,2013-06-05,,,,SNOWY1
31807,2013-06-05,1847.3840267,40817.409579,0.0453,TAS1
31808,2013-06-05,165758.970999,146248.609847,1.1334,VIC1
31809,2013-06-06,454357.993178,532718.373471,0.8529,NEM
31810,2013-06-06,166957.211651,177366.383865,0.9413,NSW1
31811,2013-06-06,113471.922763,137031.57376,0.8281,QLD1
31812,2013-06-06,13616.3516743,37018.527481,0.3678,SA1
31813,2013-06-06,,,,SNOWY1
31814,2013-06-06,1937.71601579,41105.000381,0.0471,TAS1
31815,2013-06-06,158374.791073,140196.887984,1.1297,VIC1
31816,2013-06-07,462374.23841,524393.682352,0.8817,NEM
31817,2013-06-07,166441.686051,178398.579894,0.933,NSW1
31818,2013-06-07,113126.399351,136626.734907,0.828,QLD1
31819,2013-06-07,17916.0331704,30711.901833,0.5834,SA1
31820,2013-06-07,,,,SNOWY1
31821,2013-06-07,1992.71933478,41885.153233,0.0476,TAS1
31822,2013-06-07,162897.400502,136771.312485,1.191,VIC1
31823,2013-06-08,447083.868925,488657.566951,0.9149,NEM
31824,2013-06-08,161385.673133,167319.864978,0.9645,NSW1
31825,2013-06-08,108057.233933,128313.836187,0.8421,QLD1
31826,2013-06-08,14996.1079005,23691.146703,0.633,SA1
31827,2013-06-08,,,,SNOWY1
31828,2013-06-08,2008.20480958,40859.418259,0.0491,TAS1
31829,2013-06-08,160636.649148,128473.300824,1.2504,VIC1
31830,2013-06-09,429137.619329,473627.989912,0.9061,NEM
31831,2013-06-09,149938.593633,155841.258156,0.9621,NSW1
31832,2013-06-09,105951.746682,126343.649255,0.8386,QLD1
31833,2013-06-09,13313.5698494,24329.845504,0.5472,SA1
31834,2013-06-09,,,,SNOWY1
31835,2013-06-09,2068.92632927,39952.362502,0.0518,TAS1
31836,2013-06-09,157864.782835,127160.874495,1.2415,VIC1
31837,2013-06-10,434793.032456,486327.74436,0.894,NEM
31838,2013-06-10,150565.567404,158649.59823,0.949,NSW1
31839,2013-06-10,108894.690239,129929.467082,0.8381,QLD1
31840,2013-06-10,13108.7124153,27046.887006,0.4847,SA1
31841,2013-06-10,,,,SNOWY1
31842,2013-06-10,2083.11285794,38196.006293,0.0545,TAS1
31843,2013-06-10,160140.949539,132505.785749,1.2086,VIC1
31844,2013-06-11,471576.487331,535173.302318,0.8812,NEM
31845,2013-06-11,172720.436732,181461.782356,0.9518,NSW1
31846,2013-06-11,112942.15376,137315.171252,0.8225,QLD1
31847,2013-06-11,16637.8692226,27054.178317,0.615,SA1
31848,2013-06-11,,,,SNOWY1
31849,2013-06-11,2089.97507242,41451.842926,0.0504,TAS1
31850,2013-06-11,167186.052544,147890.327467,1.1305,VIC1
31851,2013-06-12,478455.14019,550107.731413,0.8697,NEM
31852,2013-06-12,175109.078096,187024.694188,0.9363,NSW1
31853,2013-06-12,115498.071426,138655.544635,0.833,QLD1
31854,2013-06-12,14559.872007,30447.223088,0.4782,SA1
31855,2013-06-12,,,,SNOWY1
31856,2013-06-12,2071.35577363,40429.738763,0.0512,TAS1
31857,2013-06-12,171216.762888,153550.530739,1.1151,VIC1
31858,2013-06-13,463535.413034,540678.125978,0.8573,NEM
31859,2013-06-13,170514.772575,182089.934714,0.9364,NSW1
31860,2013-06-13,112304.738171,133452.713041,0.8415,QLD1
31861,2013-06-13,13612.4673351,33894.161838,0.4016,SA1
31862,2013-06-13,,,,SNOWY1
31863,2013-06-13,2083.55915639,40699.599403,0.0512,TAS1
31864,2013-06-13,165019.875796,150541.716982,1.0962,VIC1
31865,2013-06-14,464181.656186,536684.764537,0.8649,NEM
31866,2013-06-14,165849.516491,177340.568633,0.9352,NSW1
31867,2013-06-14,115300.397965,136095.256918,0.8472,QLD1
31868,2013-06-14,14770.4302948,31839.257578,0.4639,SA1
31869,2013-06-14,,,,SNOWY1
31870,2013-06-14,2081.4011,41281.371328,0.0504,TAS1
31871,2013-06-14,166179.910335,150128.31008,1.1069,VIC1
31872,2013-06-15,453170.982249,495026.03498,0.9154,NEM
31873,2013-06-15,156963.691431,165650.721404,0.9476,NSW1
31874,2013-06-15,108794.088139,126292.960791,0.8614,QLD1
31875,2013-06-15,14757.319497,27573.920996,0.5352,SA1
31876,2013-06-15,,,,SNOWY1
31877,2013-06-15,2087.7989627,36646.620999,0.057,TAS1
31878,2013-06-15,170568.08422,138861.81079,1.2283,VIC1
31879,2013-06-16,449385.404669,487953.911731,0.921,NEM
